"","city","year","weekofyear","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","train_label$total_cases"
"1069","iq",2003,3,60.46,296.92,298.614285714,295.901428571,305.2,293.4,27.9,94.3742857143,60.46,17.43,7.74285714286,28,9.5,33.3,22.5,164.4,6
"1070","iq",2003,4,84.05,298.125714286,299.564285714,295.001428571,307.7,291.6,8.8,84.46,84.05,16.5142857143,10.2714285714,28.4,10.6,34.2,23,67.1,2
"1071","iq",2003,5,35.05,299.487142857,300.242857143,294.012857143,310,292.5,6.26,74.8842857143,35.05,15.5928571429,11.7714285714,28.6,12,35.4,22.5,7.9,1
"1072","iq",2003,6,56.36,297.218571429,298.4,296.218571429,304.9,292,170.6,94.5528571429,56.36,17.8528571429,7.45714285714,26.6,7,33.8,22.4,41.9,2
"1073","iq",2003,7,70.63,296.585714286,297.671428571,295.52,302.9,293.2,38.7,94.3542857143,70.63,17.0157142857,6.02857142857,26.75,8.35,33.2,22.4,55.9,2
"1074","iq",2003,8,25.03,298.567142857,300.1,296.392857143,308.6,292.5,41.1,89.9742857143,25.03,18.02,10.8857142857,27.8514464762436,11.3314188786565,32.4,23.3,121.9,3
"1075","iq",2003,9,132.2,299.35,300.514285714,296.41,308.6,294.4,53.6,86.0128571429,132.2,18.0442857143,9.11428571429,29.4,11.2,35,22.9,0,5
"1076","iq",2003,10,63.71,297.508571429,298.892857143,295.942857143,306.6,294.3,134.46,92.4685714286,63.71,17.5,7.9,27.95,9.1,32.9,22.9,5,1
"1077","iq",2003,11,47.97,296.68,297.635714286,295.941428571,305.9,292.4,186.8,96.1714285714,47.97,17.5157142857,6.24285714286,26.7,7.5,32,22.1,98.4,4
"1078","iq",2003,12,109.04,297.892857143,299.171428571,296.632857143,308.9,293.4,362.03,93.6285714286,109.04,18.2528571429,8.34285714286,27.6,9.9,33.5,22.7,61.9,2
"1079","iq",2003,13,93.61,298.644285714,300.392857143,296.818571429,308.1,294.3,44.5,91.5942857143,93.61,18.4842857143,9.47142857143,30.8,15.8,42.2,21.8,75.9,4
"1080","iq",2003,14,89.38,298.077142857,299.642857143,296.642857143,307.5,292.9,44.72,93.0142857143,89.38,18.2785714286,9.34285714286,28.26,9.96,34.2,22.6,75,0
"1081","iq",2003,15,78.59,298.082857143,298.971428571,297.358571429,305.9,293.9,86.23,96.27,78.59,19.0785714286,7.02857142857,28.175,9.675,34.5,22.9,79,0
"1082","iq",2003,16,51.14,296.747142857,297.521428571,295.99,304,293.2,43.85,95.9928571429,51.14,17.5342857143,4.75714285714,27.72,8.48,34.2,22.4,49,0
"1083","iq",2003,17,77.34,297.992857143,299.478571429,296.501428571,306.3,293.4,56.6,92.5471428571,77.34,18.1557142857,8.38571428571,28.2,10.45,33.9,21.8,82.9,0
"1084","iq",2003,18,65.43,296.691428571,297.585714286,296.16,304.5,294,247.6,97.2771428571,65.43,17.6885714286,5.08571428571,27.2,8.33333333333,32.9,22.7,105.9,1
"1085","iq",2003,19,138.05,296.454285714,297.964285714,295.704285714,305.2,292.9,59.5,96.14,138.05,17.2228571429,7.15714285714,28.35,9.31666666667,33.6,23.4,69,1
"1086","iq",2003,20,84.16,294.922857143,295.242857143,294.567142857,301.5,290.1,95.3,98.1328571429,84.16,16.0857142857,4.77142857143,27,8.8,32.5,22,246.2,1
"1087","iq",2003,21,23.7,295.878571429,296.835714286,295.035714286,304.1,291.6,34.56,95.8542857143,23.7,16.5157142857,6.75714285714,27.4666666667,8.9,32.5,22.3,145.8,1
"1088","iq",2003,22,166.52,297.648571429,298.971428571,296.08,306.1,293.3,113.8,92.4614285714,166.52,17.6185714286,9.31428571429,27.7,8.72,35,22.4,187.9,1
"1089","iq",2003,23,70.25,296.591428571,297.757142857,296.127142857,303.9,294.2,40.7,97.6171428571,70.25,17.6514285714,5.51428571429,27.2,8.15,33.4,22.4,72.1,2
"1090","iq",2003,24,98.72,296.837142857,297.807142857,296.117142857,303.4,292.8,61.8,96.2228571429,98.72,17.6685714286,7.07142857143,27.7,9.575,33.2,21.6,107,3
"1091","iq",2003,25,47.15,296.008571429,296.757142857,293.978571429,304.9,291,5.56,90.0485714286,47.15,15.4771428571,8.91428571429,27.525,10.725,33.5,21.8,40.4,4
"1092","iq",2003,26,88.88,295.387142857,296.357142857,294.542857143,303.7,291.8,38.1,95.5757142857,88.88,15.9857142857,6.54285714286,26.95,9.45,32.7,21.9,93.5,6
"1093","iq",2003,27,61.09,295.128571429,295.992857143,294.037142857,305.5,291.7,42.5,94.1271428571,61.09,15.5114285714,6.5,25.8666666667,7.5,33.8,21.7,79.3,2
"1094","iq",2003,28,53.58,296.942857143,298.307142857,294.154285714,307.3,291.4,13.55,86.6557142857,53.58,15.6185714286,10.1,27.075,10.875,33.2,20.7,1.5,2
"1095","iq",2003,29,65.2,296.79,298.171428571,293.642857143,306.6,287.3,27.06,85.6114285714,65.2,15.2971428571,12,27.6666666667,10.8333333333,33.4,17.4,23.8,5
"1096","iq",2003,30,2.64,296.485714286,298.042857143,291.85,305.4,289.2,6.39,77.8042857143,2.64,13.5585714286,11.4285714286,26.4666666667,10.3666666667,32.1,18,9.9,1
"1097","iq",2003,31,24.64,296.822857143,298.357142857,293.184285714,306.9,291.2,12,82.27,24.64,14.6857142857,10.3142857143,27.225,9.9,32.4,21.3,69.1,1
"1098","iq",2003,32,89.28,297.658571429,298.55,293.045714286,308.2,290.8,6.5,77.8614285714,89.28,14.5842857143,12.6428571429,27.85,11.2,34.2,21.3,117,0
"1099","iq",2003,33,52.47,297.338571429,298.271428571,294.118571429,307,291.3,21,83.9271428571,52.47,15.5885714286,10.6571428571,27.4,10.05,34.4,21.7,79,0
"1100","iq",2003,34,45.38,297.365714286,298.857142857,293.511428571,308.1,292,35.1,81.9428571429,45.38,15.01,10.0571428571,27.75,11.9,34,20,18.3,0
"1101","iq",2003,35,29.51,297.875714286,299.671428571,294.932857143,306.6,291.2,18.03,85.7257142857,29.51,16.4457142857,10.8857142857,28,12.1,34.4,21.4,95.7,0
"1102","iq",2003,36,8.84,297.381428571,298.442857143,290.97,309.5,289.1,33.5,70.9285714286,8.84,12.9471428571,12.7714285714,26.65,11.9,33.9,18.5,0.8,2
"1103","iq",2003,37,36.42,298.831428571,300.192857143,293.927142857,310.2,292,6,76.5328571429,36.42,15.4471428571,12.6714285714,27.8333333333,12.3,34.3,21,53.1,0
"1104","iq",2003,38,55.73,296.948571429,297.707142857,293.684285714,310.6,288.2,115.2,85.03,55.73,15.3114285714,10.7571428571,27.8,11.6,35.3,16.8,92.3,3
"1105","iq",2003,39,100.55,298.144285714,299.292857143,295.737142857,307.9,293,53.36,88.1171428571,100.55,17.2628571429,9.47142857143,28.0333333333,10.6333333333,34.7,21.8,27.2,0
"1106","iq",2003,40,74.6,299.357142857,300.7,295.828571429,310.6,292.9,253.3,83.6828571429,74.6,17.4514285714,11.6,28.575,12.175,35.5,21.8,34.5,0
"1107","iq",2003,41,38.3,297.915714286,299.885714286,296.312857143,309,292.5,42.5,92.1657142857,38.3,17.9142857143,11.2,27.2,9.35,35.7,22.3,138.2,0
"1108","iq",2003,42,44.16,298.162857143,299.35,296.201428571,305.6,293.8,34.6,90.3428571429,44.16,17.7971428571,8.52857142857,28.3,10.65,34.4,22.9,36,2
"1109","iq",2003,43,39.52,298.957142857,300.678571429,296.224285714,311.2,294.6,41.2,87.37,39.52,17.8957142857,9.95714285714,27.975,10.475,34.5,20.7,32.1,2
"1110","iq",2003,44,32.47,300.041428571,300.842857143,295.295714286,310.1,292.3,6.1,77.7842857143,32.47,16.8728571429,12.0857142857,28.7333333333,11.1333333333,35.5,22.8,56.4,3
"1111","iq",2003,45,105.14,298.135714286,299.957142857,295.74,310.8,292.3,85.3,88.48,105.14,17.39,9.42857142857,27.6,9.56666666667,34,21.9,139.7,3
"1112","iq",2003,46,31.08,298.367142857,300.171428571,295.645714286,308.4,290.9,36.4,86.7557142857,31.08,17.2928571429,10.6285714286,28.5,10.85,35.5,20.8,79,3
"1113","iq",2003,47,123.63,298.681428571,300.107142857,296.725714286,307,294.8,40.8,90.8828571429,123.63,18.3785714286,9.04285714286,27.9,10.55,36,22.4,284.4,1
"1114","iq",2003,48,81.27,299.222857143,299.607142857,296.53,308.5,294.3,51.4,86.9957142857,81.27,18.27,9.07142857143,28.3,10.2333333333,34.7,22,26.2,2
"1115","iq",2003,49,72.23,298.315714286,299.735714286,296.135714286,309.4,293.5,77.83,89.2071428571,72.23,17.7457142857,9.7,28.7666666667,10.1666666667,35.1,22,138,3
"1116","iq",2003,50,108.62,298.685714286,300.25,297.338571429,306.4,294.8,178.89,93.2314285714,108.62,19.1071428571,8.27142857143,28.4,11.7,34.2,22.5,47.4,6
"1117","iq",2003,51,64.95,298.168571429,299.542857143,296.851428571,308.5,294.1,65.04,93.9171428571,64.95,18.5328571429,8.34285714286,28.3,10.45,34.8,22.1,66.8,5
"1118","iq",2003,52,49.42,296.297142857,297.05,295.682857143,302.6,294.3,82.68,96.9371428571,49.42,17.1728571429,4.18571428571,27.3,9.6,33.1,22.3,185.7,1
"1120","iq",2004,2,78.53,297.437142857,298.742857143,296.637142857,304,294.9,55.3,95.7942857143,78.53,18.2557142857,6.2,27.4333333333,8.66666666667,34.2,22.4,137.2,5
"1121","iq",2004,3,63.47,297.752857143,298.957142857,297.02,306.2,294.5,62.5,96.1285714286,63.47,18.7128571429,6.82857142857,28.7,9.9,34.1,23.1,68.1,8
"1122","iq",2004,4,29.23,299.62,300.828571429,295.89,308.3,293.6,19.4,82.4671428571,29.23,17.4914285714,11.2285714286,28.7333333333,11.4,34.6,21.8,20.1,5
"1123","iq",2004,5,4.65,300.9,302.15,292.832857143,309.7,293.2,1.6,65.2842857143,4.65,14.5485714286,13.6428571429,28.925,12.125,35.6,22.3,0,2
"1124","iq",2004,6,13.2,299.902857143,301.371428571,293.988571429,309.8,293.2,9,72.9271428571,13.2,15.5671428571,14.0857142857,29.2,13.525,36.4,20.6,24.1,3
"1125","iq",2004,7,24.83,298.27,299.55,295.64,307.2,294.8,33.46,86.7657142857,24.83,17.1742857143,8.5,27.925,9.5,33.3,22.8,13.4,3
"1126","iq",2004,8,39.06,298.081428571,299.75,295.642857143,310.1,292.6,34.5,87.7185714286,39.06,17.2085714286,9.72857142857,26.6,8.1,35.5,22,8.6,1
"1127","iq",2004,9,125.04,297.882857143,299.435714286,296.348571429,308,294.3,83.27,93.0128571429,125.04,17.95,7.81428571429,27.4666666667,10.1333333333,34.4,20.6,18.9,6
"1128","iq",2004,10,52.08,297.981428571,299.428571429,296.455714286,308.1,293.2,49.36,92.5614285714,52.08,18.0942857143,9.08571428571,28.4,11.3,34.5,22.3,79,4
"1129","iq",2004,11,80.33,296.777142857,297.521428571,296.068571429,304.4,293.5,76.75,96.2885714286,80.33,17.61,5.24285714286,28,11,33.5,22.5,24.1,1
"1130","iq",2004,12,137.83,297.887142857,299.535714286,296.621428571,305.5,292.9,75.16,93.6285714286,137.83,18.2485714286,9.78571428571,28.3,9.5,34.3,21.7,187.2,2
"1131","iq",2004,13,120.1,297.312857143,298.2,296.607142857,303.5,294,76.2,96.2385714286,120.1,18.2371428571,5.71428571429,28.65,9.3,34,23.6,142.6,3
"1132","iq",2004,14,101.22,297.202857143,298.264285714,296.815714286,303.9,293.8,88.9,97.9414285714,101.22,18.47,5.21428571429,28.0666666667,9.1,33.9,22.7,2,1
"1133","iq",2004,15,47.26,297.812857143,298.978571429,297.175714286,305.6,294.2,135.4,96.4985714286,47.26,18.8257142857,6.27142857143,27.65,9.5,33.1,22.3,4,8
"1134","iq",2004,16,61.8,298.217142857,299.65,296.637142857,308.4,292.9,54.89,92.32,61.8,18.3085714286,8.98571428571,28.0333333333,10.3666666667,33.6,21.7,36.9,4
"1135","iq",2004,17,113.62,297.78,298.514285714,296.771428571,304,293.9,90.3,94.7885714286,113.62,18.4085714286,6,28,10.65,34.5,22.5,39.6,6
"1136","iq",2004,18,65.82,297.127142857,297.828571429,296.708571429,303.5,293.6,133.17,97.8085714286,65.82,18.34,5.02857142857,27.5333333333,8.66666666667,32.9,22.6,148.5,7
"1137","iq",2004,19,83.93,297.798571429,299.128571429,296.835714286,305.9,293.1,56.52,95.1157142857,83.93,18.5114285714,8.71428571429,27.2333333333,9.93333333333,33.3,22,97,5
"1138","iq",2004,20,34.81,296.414285714,297.214285714,295.27,303.4,292.6,45.5,93.8971428571,34.81,16.7785714286,5.77142857143,27.3,8.4,33,19.5,91.8,8
"1139","iq",2004,21,173.45,297.602857143,299.178571429,295.82,308.2,292,83,91.6271428571,173.45,17.4014285714,9.1,26.65,7.4,34.2,22.5,296.9,6
"1140","iq",2004,22,35.43,297.305714286,298.328571429,295.958571429,306.4,291.7,42.6,93.5757142857,35.43,17.5,9.62857142857,26.4854263572755,10.6560953507703,33.3,20.5,28.2,5
"1141","iq",2004,23,88.62,296.767142857,297.821428571,295.697142857,304.1,292.8,36.63,94.6928571429,88.62,17.2128571429,8.18571428571,27.5,9.5,32.8,19.8,203,6
"1142","iq",2004,24,85.28,295.574285714,296.25,294.99,300,293,51.89,96.8757142857,85.28,16.42,5.04285714286,26.8,8.56666666667,32,20.9,87.9,6
"1143","iq",2004,25,94.52,296.204285714,297.321428571,294.705714286,306,292.1,24.5,92.3714285714,94.52,16.1385714286,7.78571428571,25.9,8.4,33.3,21.5,43.2,13
"1144","iq",2004,26,32.95,295.634285714,296.814285714,293.86,304.2,289.8,25.9,90.4471428571,32.95,15.3128571429,8.4,25.075,9.075,32.1,18.6,98.5,2
"1145","iq",2004,27,46.39,296.151428571,297.585714286,295.041428571,304.4,291.8,50.7,94.6685714286,46.39,16.5142857143,8.45714285714,25.9,8.15,30.9,21.1,170.1,10
"1146","iq",2004,28,83.94,296.617142857,298.085714286,294.814285714,305.1,291.8,18.67,90.9057142857,83.94,16.2528571429,9.48571428571,26.55,8.85,32,21.8,43.2,3
"1147","iq",2004,29,48.09,297.501428571,298.935714286,294.358571429,306.9,291.4,24.76,85.1585714286,48.09,15.86,11.2142857143,26.8,11.7,33.1,20.5,31,12
"1148","iq",2004,30,53.78,296.812857143,298.114285714,294.997142857,304.4,291.8,25.42,90.9285714286,53.78,16.48,10.2,26.3,8.8,32.1,21.9,103.1,7
"1149","iq",2004,31,85.96,296.017142857,297.292857143,294.471428571,306.1,291.7,27.62,92.5271428571,85.96,15.9757142857,8.84285714286,25.6867452389168,10.2340181458394,32.9,19.4,6,6
"1150","iq",2004,32,29.82,297.517142857,298.964285714,293.144285714,307.4,291,3.9,79.7185714286,29.82,14.6942857143,12.1571428571,26.9756513188923,12.0144165375331,34,18.3,55.1,5
"1151","iq",2004,33,18.44,296.53,297.635714286,292.222857143,307.2,288.1,4.1,79.2357142857,18.44,13.8242857143,12.1857142857,25.9511362298589,12.029764799546,31.3,20,0.5,6
"1153","iq",2004,35,42.86,298.142857143,299.807142857,294.567142857,310.1,291.1,23.2,83.1728571429,42.86,16.0771428571,12.5285714286,27.6256125047977,12.2139439435399,32.8,20.4,0,6
"1154","iq",2004,36,147.32,297.771428571,299.378571429,294.988571429,307.8,291.7,41.89,86.54,147.32,16.4842857143,11.1285714286,27.1,9.8,32,20.9,195.1,8
"1155","iq",2004,37,46.58,298.457142857,300.514285714,296.115714286,308.2,294.7,35.7,88.7428571429,46.58,17.67,10.2857142857,27.4,8.7,34.3,23,23.2,6
"1156","iq",2004,38,36.64,297.721428571,299.064285714,295.88,308.9,293.3,59.5,91.2,36.64,17.44,8.92857142857,27.1666666667,9.5,33,20.4,87.3,9
"1157","iq",2004,39,48.68,298.628571429,299.971428571,294.382857143,309.8,292.4,6.9,79.5571428571,48.68,15.9014285714,13.2,28,13.5,34.7,18.8,20.1,12
"1158","iq",2004,40,85.69,299.17,300.914285714,296.115714286,310.6,293.8,70.02,84.8071428571,85.69,17.7114285714,11.6571428571,28.65,13.1,35.5,21.8,40.1,19
"1159","iq",2004,41,52.27,297.568571429,298.742857143,295.314285714,305.5,292.7,39.9,88.8257142857,52.27,16.8242857143,8.82857142857,26.975,10.875,33,20.6,27.9,8
"1160","iq",2004,42,65.25,298.057142857,299.264285714,296.867142857,307.2,293.3,51.6,94.16,65.25,18.5471428571,8.35714285714,28.55,11.3,34.5,21.4,120.6,16
"1161","iq",2004,43,35.61,299.428571429,300.921428571,296.295714286,309.6,292.8,23.1,85.0657142857,35.61,17.9014285714,13.1571428571,27.7,9.55,35.6,22.4,13,21
"1162","iq",2004,44,74.01,298.441428571,299.942857143,295.907142857,312.3,292.2,48.5,87.87,74.01,17.5371428571,12.3142857143,27.4,10,35.8,21.3,89.9,6
"1163","iq",2004,45,91.63,299.504285714,300.785714286,296.178571429,309.2,294.3,67,84.8271428571,91.63,17.8057142857,10.6571428571,28.35,12.35,34.9,21.8,101.4,22
"1164","iq",2004,46,74.68,297.168571429,297.707142857,296.484285714,304.2,292.4,53.9,96.3542857143,74.68,18.1214285714,5.92857142857,27.2,8.9,33.7,22.4,184.2,37
"1165","iq",2004,47,74.08,299.418571429,301.235714286,296.097142857,309.3,293.6,26.8,84.6114285714,74.08,17.7385714286,11.6428571429,28.25,11,35.8,22.5,107.4,33
"1166","iq",2004,48,71.98,297.958571429,299.2,297.02,306.1,293.6,56.8,95.2514285714,71.98,18.7142857143,7.91428571429,28,10.36,35.3,22.6,77,18
"1167","iq",2004,49,53.01,299.177142857,300.378571429,296.44,309.5,293.3,36.83,87.13,53.01,18.11,10.9571428571,27.9,11,34.1,22.4,64,83
"1169","iq",2004,51,49.56,298.701428571,300.035714286,296.385714286,308.5,293.8,38,88.78,49.56,18.04,10.2142857143,28.375,9.65,34,22.6,128.3,32
"1170","iq",2004,52,109.83,298.404285714,299.657142857,297.122857143,306.3,294.8,29.79,93.2528571429,109.83,18.8557142857,8.22857142857,27.8,8.5,33.3,22.6,100.8,7
"1172","iq",2005,1,70.6,298.162857143,300.007142857,296.712857143,307.9,293.5,61.61,93.0057142857,70.6,18.37,9.75714285714,28.5,9.1,33.2,23,74.9,10
"1173","iq",2005,2,93.73,297.662857143,298.842857143,296.727142857,307.6,291.6,96.21,95.53,93.73,18.4085714286,7.22857142857,28.4,10.4,34.2,22.5,232.1,5
"1174","iq",2005,3,60.52,300.068571429,301.564285714,296.58,308.7,295,26.7,83.3,60.52,18.2585714286,11.3571428571,28.8666666667,11.1666666667,35.5,22.5,194,8
"1175","iq",2005,4,25.67,299.648571429,301.107142857,296.931428571,308.1,294.9,42.24,87.3128571429,25.67,18.6457142857,9.98571428571,28.8666666667,12.0666666667,35.1,22.1,0,7
"1176","iq",2005,5,88.96,299.061428571,300.828571429,296.907142857,308.4,295.3,47.3,89.4271428571,88.96,18.6357142857,9.34285714286,28.525,10.725,35.4,22.2,3.8,8
"1177","iq",2005,6,52.61,296.752857143,297.692857143,295.995714286,304.4,294.2,56.8,95.9771428571,52.61,17.5757142857,5.18571428571,27.4666666667,8.73333333333,32.8,21.4,70.4,11
"1178","iq",2005,7,125.35,298.027142857,299.164285714,297.221428571,304.6,294.5,189.06,95.7485714286,125.35,18.9471428571,6.98571428571,27.5,9.5,32.3,22.3,350.9,6
"1179","iq",2005,8,46.98,298.295714286,299.285714286,296.542857143,306.5,294.4,39.6,91.5771428571,46.98,18.2014285714,7.85714285714,28.65,10.9,35.2,22.4,84.1,7
"1180","iq",2005,9,54.22,298.158571429,299.392857143,297.045714286,305.9,294.4,44.51,94.4014285714,54.22,18.7314285714,8.01428571429,28.2666666667,9.2,33.8,23.3,19,7
"1181","iq",2005,10,155.54,297.957142857,298.685714286,297.528571429,304.9,295.6,201.4,97.6871428571,155.54,19.2742857143,4.82857142857,26.8,6.7,34.8,23.4,8.6,14
"1182","iq",2005,11,162.51,297.314285714,298.678571429,295.85,304.5,291.9,21.7,92.2671428571,162.51,17.3985714286,7.81428571429,28.7,9.85,33.8,22.5,146.1,7
"1183","iq",2005,12,99.37,298.37,299.828571429,296.251428571,306.6,294.7,32.8,89.82,99.37,17.82,9.34285714286,27.72,8.96,33.4,22.5,108.8,9
"1184","iq",2005,13,55.12,297.37,298.585714286,296.088571429,308.6,293,67.5,93.8014285714,55.12,17.6242857143,7.62857142857,28.25,10.85,34.3,20.8,73.9,13
"1185","iq",2005,14,87.41,297.708571429,299,296.235714286,306.5,292.4,68,92.4171428571,87.41,17.8928571429,8.45714285714,28.1,10.85,33.8,21.6,71.1,16
"1186","iq",2005,15,40.03,297.701428571,298.464285714,297.202857143,304,295,90.2,97.3228571429,40.03,18.8857142857,6.41428571429,27.65,9.35,32.9,22.5,3.6,7
"1187","iq",2005,16,37.6,297.437142857,298.192857143,296.961428571,306.4,294,178.2,97.3814285714,37.6,18.5971428571,5.35714285714,28.85,10.05,34,22.7,105.6,9
"1188","iq",2005,17,78.8,297.927142857,298.864285714,297.402857143,303.9,294.1,54.9,97.1628571429,78.8,19.1528571429,6.64285714286,28.6,9.1,33.8,23.7,14.5,2
"1189","iq",2005,18,33.29,297.33,298.435714286,296.575714286,304.8,293.3,64.1,95.9371428571,33.29,18.1814285714,6.1,25.8,7.5,33.5,21,13,13
"1190","iq",2005,19,49.07,298.684285714,299.721428571,296.341428571,306.7,293.6,54.89,88.2942857143,49.07,17.94,9.27142857143,27.9,11.6,34.6,21,28,8
"1191","iq",2005,20,56.22,297.532857143,298.342857143,296.352857143,304.9,293.6,49.1,93.9185714286,56.22,17.9571428571,7.54285714286,26.4964426483398,9.53567222494995,33.2,23.6,95.9,3
"1192","iq",2005,21,43.14,299.005714286,300.614285714,295.804285714,308.1,294,21.1,84.6585714286,43.14,17.4071428571,10.9428571429,27.4,8.7,33.6,22.4,37.9,5
"1193","iq",2005,22,61.75,298.434285714,299.478571429,295.678571429,307.3,292.7,34.92,86.7014285714,61.75,17.2,10.0142857143,27.3722378056911,10.863296887746,33.9,20.9,78.9,4
"1194","iq",2005,23,40.44,297.304285714,298.485714286,296.227142857,303.9,293.7,51,94.5928571429,40.44,17.7885714286,7.17142857143,27.1,9.16666666667,32.4,22,19.5,8
"1195","iq",2005,24,104.83,297.377142857,298.621428571,295.32,304.8,293.4,29.01,89.1942857143,104.83,16.8242857143,8.52857142857,27.6666666667,9.83333333333,33.3,22,73.7,2
"1196","iq",2005,25,50.88,297.857142857,299.057142857,294.644285714,307.7,291.9,11,84.4671428571,50.88,16.1685714286,10.4857142857,27.35,9.55,32.8,22.4,89.2,3
"1197","iq",2005,26,23.6,296.82,298.492857143,294.408571429,307.4,292.4,26.6,88.3871428571,23.6,15.8771428571,10.7285714286,26.8333333333,8.76666666667,33.7,20.8,92,5
"1198","iq",2005,27,43.24,297.865714286,299.421428571,294.528571429,308.3,290.4,23.91,84.6928571429,43.24,16.0385714286,11.1,27.8,10.7,34.5,21.6,40.9,7
"1199","iq",2005,28,109.71,296.988571429,297.592857143,292.23,308.2,288.3,8.7,77.3728571429,109.71,13.9285714286,11.8142857143,27.8,11.1333333333,34.2,17.6,167.1,3
"1200","iq",2005,29,27.33,297.794285714,298.928571429,292.455714286,307.7,287.5,8.9,75.6971428571,27.33,14.1914285714,13.5142857143,26.55,12.7,33.8,18.2,0,5
"1201","iq",2005,30,42.32,296.898571429,298.014285714,293.75,306.3,290.1,15.3,84.2385714286,42.32,15.26,10.0857142857,21.4,5.7,32.3,18.5,71.1,6
"1202","iq",2005,31,0,298.221428571,299.728571429,293.035714286,308.2,292.6,8.64,75.5714285714,0,14.6085714286,11.4857142857,26.25,10.6,32.3,19.2,0,5
"1203","iq",2005,32,38.17,298.925714286,300.335714286,293.64,309.7,293.5,1.99,74.8557142857,38.17,15.15,12.1857142857,27.325,11.85,33.5,19.8,36.6,5
"1204","iq",2005,33,17.85,299.605714286,300.428571429,291.778571429,310.5,290.7,6,64.6585714286,17.85,13.59,14.2,28.1048211761214,13.1118172703824,32.8,17.3,69.6,4
"1205","iq",2005,34,69.62,298.428571429,299.678571429,294.945714286,309,292.9,15.82,83.8542857143,69.62,16.44,10.8142857143,27.75,13.1,35,20.3,127,0
"1206","iq",2005,35,12.81,298.184285714,299.371428571,293.918571429,308.6,292.4,11,79.6471428571,12.81,15.4285714286,10.9428571429,26.8,10.25,35.2,21.4,37,0
"1209","iq",2005,38,2.56,298.498571429,299.764285714,293.555714286,309.1,292.4,13.7,76.5957142857,2.56,15.06,11.7857142857,25.7666666667,12.2333333333,34.3,16.9,38.1,0
"1211","iq",2005,40,54.7,299.11,300.25,293.897142857,312.7,292.1,4.6,74.9528571429,54.7,15.4357142857,12.3571428571,28.8,14.9,36.3,21,80.8,4
"1212","iq",2005,41,60,299.515714286,300.857142857,294.385714286,313.2,293.2,22.2,75.5085714286,60,15.9157142857,11.6857142857,28.5,11.8,37,22.3,233.2,4
"1213","iq",2005,42,73.97,299.578571429,301.192857143,295.768571429,310.5,291.9,35.08,81.6914285714,73.97,17.4171428571,12.2428571429,29.1,12.7,36.5,21.7,64,3
"1214","iq",2005,43,100.06,298.065714286,299.164285714,295.802857143,307.4,294,59.7,89.1428571429,100.06,17.3642857143,8.64285714286,28.3,10.95,34.3,21.3,235.2,3
"1215","iq",2005,44,59.15,299.458571429,301.478571429,296.805714286,308.6,294.9,49.85,87.2314285714,59.15,18.55,10.7857142857,28.2333333333,10.3,34.3,21.8,102.1,5
"1216","iq",2005,45,75.36,298.6,300.078571429,296.36,309.4,292.9,143.8,89.31,75.36,17.9742857143,9.7,27.8349220396471,10.694466005765,34.6,22.3,8.9,6
"1217","iq",2005,46,49.87,298.31,300.092857143,296.895714286,307.2,295,45,93.1771428571,49.87,18.5828571429,8.55714285714,27.6,10.15,34.5,21.5,139.5,14
"1218","iq",2005,47,72.34,299.412857143,300.628571429,297.394285714,309.1,295.2,63.53,90.3485714286,72.34,19.1942857143,8.91428571429,28.5,11,35,21.8,5.1,3
"1219","iq",2005,48,78.52,299.42,300.45,296.612857143,307.6,294.1,34.95,86.4085714286,78.52,18.3042857143,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9,7
"1220","iq",2005,49,60.5,299.217142857,300.707142857,296.657142857,308.4,295.4,71.8,87.7214285714,60.5,18.3642857143,9.1,28.1,12.5,34.8,21.5,54.1,11
"1221","iq",2005,50,46.91,298.574285714,300.257142857,297.187142857,307,295.4,46.9,92.9571428571,46.91,18.9457142857,8.2,28.1,11.55,34,22.3,6,2
"1222","iq",2005,51,151,298.021428571,299.371428571,297.191428571,304.4,295.5,113.36,95.6742857143,151,18.9157142857,6.48571428571,28.3,9.9,33.6,22.9,81.1,6
"1223","iq",2006,52,114.58,298.181428571,299.578571429,296.935714286,306.5,294.9,210.5,93.8214285714,114.58,18.5842857143,7.38571428571,27.45,9.7,32.7,22.4,273.5,8
"1224","iq",2006,1,38.78,298.832857143,299.642857143,292.878571429,307.8,292.4,15.2,73.1614285714,38.78,14.5242857143,12.3142857143,27.4989251552445,12.0988319785504,34.5,19.7,70.1,25
"1225","iq",2006,2,138.46,298.728571429,300.3,296.371428571,307.7,293.5,47.6,88.3357142857,138.46,18.1657142857,9.88571428571,27.78,11,34.5,21.4,60.1,21
"1226","iq",2006,3,88.85,298.46,300.114285714,296.321428571,307.3,295,52.2,89.9557142857,88.85,17.9414285714,9.14285714286,27.8624627673079,10.3951748968139,33.8,21.5,54.8,10
